FeatureCode,DateCode,Measurement,Units,Value,DCLG Homelessness Decsion Type Concept Scheme
E07000193,2014 Q2,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000193,2013 Q4,Homelessness-Decisions,,18,Accepted Total
E07000193,2017 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E07000193,2017 Q4,Homelessness-Decisions,,30,Accepted Total
E07000193,2017 Q4,Homelessness-Decisions,,51,All
E07000193,2014 Q4,Homelessness-Decisions,,16,Rejected not in priority need
E07000193,2014 Q2,Homelessness-Decisions,,13,Rejected not in priority need
E07000193,2012 Q4,Homelessness-Decisions,,47,All
E07000193,2018 Q1,Homelessness-Decisions,,7,Rejected not homeless
E07000193,2013 Q4,Homelessness-Decisions,,37,All
E07000193,2015 Q3,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000193,2012 Q1,Homelessness-Decisions,,6,Rejected not in priority need
E07000193,2016 Q1,Homelessness-Decisions,,11,Rejected not in priority need
E07000193,2013 Q2,Homelessness-Decisions,,31,All
E07000193,2015 Q3,Homelessness-Decisions,,50,All
E07000193,2017 Q3,Homelessness-Decisions,,42,All
E07000193,2016 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E07000193,2017 Q2,Homelessness-Decisions,,6,Rejected not in priority need
E07000193,2012 Q3,Homelessness-Decisions,,49,All
E07000193,2012 Q4,Homelessness-Decisions,,10,Rejected intentionally homeless
E07000193,2015 Q1,Homelessness-Decisions,,31,Accepted Total
E07000193,2011 Q3,Homelessness-Decisions,,30,All
E07000193,2011 Q3,Homelessness-Decisions,,6,Accepted Total
E07000193,2017 Q3,Homelessness-Decisions,,23,Accepted Total
E07000193,2013 Q2,Homelessness-Decisions,,11,Accepted Total
E07000193,2014 Q1,Homelessness-Decisions,,9,Rejected intentionally homeless
E07000193,2011 Q2,Homelessness-Decisions,,32,All
E07000193,2012 Q1,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000193,2011 Q3,Homelessness-Decisions,,15,Rejected not homeless
E07000193,2014 Q4,Homelessness-Decisions,,23,Accepted Total
E07000197,2018 Q1,Homelessness-Decisions,,12,All
E07000197,2016 Q1,Homelessness-Decisions,,37,All
E07000197,2016 Q2,Homelessness-Decisions,,24,Accepted Total
E07000197,2012 Q4,Homelessness-Decisions,,15,All
E07000197,2016 Q1,Homelessness-Decisions,,24,Accepted Total
E07000197,2013 Q3,Homelessness-Decisions,,11,Accepted Total
E07000197,2017 Q2,Homelessness-Decisions,,17,All
E07000197,2011 Q3,Homelessness-Decisions,,6,Rejected not homeless
E07000197,2015 Q4,Homelessness-Decisions,,13,Accepted Total
E07000197,2015 Q3,Homelessness-Decisions,,5,Rejected not in priority need
E07000197,2013 Q4,Homelessness-Decisions,,23,All
E07000197,2016 Q3,Homelessness-Decisions,,22,Accepted Total
E07000197,2015 Q4,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000197,2016 Q3,Homelessness-Decisions,,33,All
E07000197,2015 Q3,Homelessness-Decisions,,11,Accepted Total
E07000197,2012 Q2,Homelessness-Decisions,,17,All
E07000197,2013 Q2,Homelessness-Decisions,,19,All
E07000197,2014 Q2,Homelessness-Decisions,,14,Accepted Total
E07000197,2014 Q2,Homelessness-Decisions,,20,All
E07000197,2011 Q2,Homelessness-Decisions,,20,Accepted Total
E07000197,2012 Q2,Homelessness-Decisions,,11,Accepted Total
E07000197,2013 Q4,Homelessness-Decisions,,12,Accepted Total
E07000197,2013 Q1,Homelessness-Decisions,,18,All
E07000197,2013 Q3,Homelessness-Decisions,,5,Rejected not homeless
E07000197,2012 Q3,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000197,2013 Q4,Homelessness-Decisions,,6,Rejected not homeless
E07000197,2013 Q1,Homelessness-Decisions,,9,Accepted Total
E07000197,2016 Q4,Homelessness-Decisions,,20,All
E07000197,2016 Q3,Homelessness-Decisions,,6,Rejected intentionally homeless
E07000197,2012 Q4,Homelessness-Decisions,,11,Accepted Total
E07000197,2012 Q3,Homelessness-Decisions,,18,Accepted Total
E07000197,2018 Q1,Homelessness-Decisions,,6,Accepted Total
E07000197,2015 Q3,Homelessness-Decisions,,22,All
E07000197,2017 Q1,Homelessness-Decisions,,24,All
E07000197,2013 Q2,Homelessness-Decisions,,13,Accepted Total
E07000197,2011 Q2,Homelessness-Decisions,,35,All
E07000197,2016 Q2,Homelessness-Decisions,,33,All
E07000197,2012 Q3,Homelessness-Decisions,,30,All
E07000197,2012 Q1,Homelessness-Decisions,,12,Accepted Total
E07000197,2015 Q2,Homelessness-Decisions,,13,All
E07000197,2016 Q4,Homelessness-Decisions,,14,Accepted Total
E07000197,2011 Q3,Homelessness-Decisions,,14,Accepted Total
E07000197,2014 Q1,Homelessness-Decisions,,21,All
E07000197,2011 Q4,Homelessness-Decisions,,31,All
E07000197,2014 Q4,Homelessness-Decisions,,5,All
E07000197,2017 Q2,Homelessness-Decisions,,10,Accepted Total
E07000197,2015 Q2,Homelessness-Decisions,,6,Accepted Total
E07000197,2011 Q3,Homelessness-Decisions,,25,All
E07000197,2015 Q4,Homelessness-Decisions,,24,All
E07000197,2015 Q1,Homelessness-Decisions,,8,All
E07000197,2012 Q1,Homelessness-Decisions,,19,All
E07000197,2017 Q1,Homelessness-Decisions,,16,Accepted Total
E07000197,2014 Q1,Homelessness-Decisions,,13,Accepted Total
E07000197,2011 Q4,Homelessness-Decisions,,8,Rejected intentionally homeless
E07000197,2013 Q3,Homelessness-Decisions,,19,All
E07000197,2011 Q4,Homelessness-Decisions,,17,Accepted Total
E07000035,2014 Q3,Homelessness-Decisions,,20,Accepted Total
E07000035,2011 Q2,Homelessness-Decisions,,15,Rejected not homeless
E07000035,2015 Q3,Homelessness-Decisions,,26,All
E07000035,2013 Q3,Homelessness-Decisions,,17,Rejected not in priority need
E07000035,2015 Q4,Homelessness-Decisions,,7,Rejected not in priority need
E07000035,2016 Q1,Homelessness-Decisions,,37,All
E07000035,2011 Q2,Homelessness-Decisions,,34,All
E07000035,2015 Q2,Homelessness-Decisions,,26,All
E07000035,2016 Q3,Homelessness-Decisions,,11,Accepted Total
E07000035,2012 Q4,Homelessness-Decisions,,13,Rejected not homeless
E07000035,2011 Q2,Homelessness-Decisions,,9,Accepted Total
E07000035,2012 Q4,Homelessness-Decisions,,35,All
E07000035,2015 Q3,Homelessness-Decisions,,9,Rejected not in priority need
E07000035,2017 Q4,Homelessness-Decisions,,16,Accepted Total
E07000035,2012 Q4,Homelessness-Decisions,,10,Accepted Total
E07000035,2011 Q4,Homelessness-Decisions,,7,Accepted Total
E07000035,2014 Q1,Homelessness-Decisions,,13,Rejected not in priority need
E07000035,2015 Q2,Homelessness-Decisions,,10,Rejected not homeless
E07000035,2016 Q2,Homelessness-Decisions,,43,All
E07000035,2014 Q4,Homelessness-Decisions,,13,Accepted Total
E07000035,2017 Q3,Homelessness-Decisions,,12,Accepted Total
E07000035,2017 Q2,Homelessness-Decisions,,22,All
E07000035,2015 Q4,Homelessness-Decisions,,14,Accepted Total
E07000035,2015 Q3,Homelessness-Decisions,,10,Accepted Total
E07000035,2012 Q2,Homelessness-Decisions,,14,Rejected not in priority need
E07000035,2016 Q4,Homelessness-Decisions,,6,Accepted Total
E07000035,2014 Q4,Homelessness-Decisions,,36,All
E07000035,2014 Q4,Homelessness-Decisions,,14,Rejected not in priority need
E07000035,2012 Q3,Homelessness-Decisions,,8,Rejected not homeless
E07000035,2016 Q2,Homelessness-Decisions,,11,Accepted Total
E07000035,2018 Q1,Homelessness-Decisions,,14,Accepted Total
E07000035,2014 Q2,Homelessness-Decisions,,18,Accepted Total
E07000035,2013 Q4,Homelessness-Decisions,,14,Rejected not in priority need
E07000035,2017 Q1,Homelessness-Decisions,,17,Accepted Total
E07000035,2017 Q3,Homelessness-Decisions,,18,Rejected not homeless
E07000035,2015 Q4,Homelessness-Decisions,,25,All
E07000035,2014 Q2,Homelessness-Decisions,,59,All
E07000035,2016 Q2,Homelessness-Decisions,,16,Rejected not in priority need
E07000035,2015 Q1,Homelessness-Decisions,,35,All
E07000035,2013 Q1,Homelessness-Decisions,,18,Rejected not in priority need
E07000035,2016 Q4,Homelessness-Decisions,,16,All
E07000035,2014 Q1,Homelessness-Decisions,,23,Accepted Total
E07000035,2012 Q3,Homelessness-Decisions,,25,All
E07000035,2012 Q2,Homelessness-Decisions,,8,Accepted Total
E07000035,2018 Q1,Homelessness-Decisions,,28,All
E07000035,2017 Q1,Homelessness-Decisions,,37,All
E07000035,2013 Q4,Homelessness-Decisions,,14,Accepted Total
E07000035,2016 Q3,Homelessness-Decisions,,14,Rejected not homeless
E07000035,2013 Q1,Homelessness-Decisions,,5,Accepted Total
E07000035,2011 Q3,Homelessness-Decisions,,34,All
E07000035,2013 Q3,Homelessness-Decisions,,16,Accepted Total
E07000035,2013 Q1,Homelessness-Decisions,,36,All
E07000035,2017 Q2,Homelessness-Decisions,,15,Rejected not homeless
E07000035,2017 Q1,Homelessness-Decisions,,13,Rejected not homeless
E07000035,2016 Q4,Homelessness-Decisions,,7,Rejected not homeless
E07000035,2014 Q3,Homelessness-Decisions,,47,All
E07000035,2016 Q3,Homelessness-Decisions,,30,All
E07000035,2013 Q2,Homelessness-Decisions,,14,Rejected not homeless
E07000035,2015 Q2,Homelessness-Decisions,,6,Accepted Total
E07000035,2014 Q1,Homelessness-Decisions,,48,All
E07000035,2011 Q3,Homelessness-Decisions,,10,Accepted Total
E07000035,2011 Q4,Homelessness-Decisions,,33,All
E07000035,2017 Q4,Homelessness-Decisions,,8,Rejected not homeless
E07000035,2013 Q2,Homelessness-Decisions,,16,Accepted Total
E07000035,2012 Q1,Homelessness-Decisions,,12,Rejected not homeless
E07000035,2016 Q1,Homelessness-Decisions,,18,Accepted Total
E07000035,2014 Q2,Homelessness-Decisions,,21,Rejected not in priority need
E07000035,2015 Q1,Homelessness-Decisions,,14,Rejected not homeless
E07000035,2012 Q2,Homelessness-Decisions,,36,All
E07000035,2013 Q4,Homelessness-Decisions,,36,All
E07000035,2014 Q3,Homelessness-Decisions,,17,Rejected not homeless
E07000035,2012 Q1,Homelessness-Decisions,,12,Accepted Total
E07000035,2011 Q4,Homelessness-Decisions,,20,Rejected not homeless
E07000035,2018 Q1,Homelessness-Decisions,,10,Rejected not homeless
E07000035,2012 Q1,Homelessness-Decisions,,36,All
E07000035,2013 Q2,Homelessness-Decisions,,39,All
E07000035,2012 Q3,Homelessness-Decisions,,9,Accepted Total
E07000035,2017 Q4,Homelessness-Decisions,,28,All
E07000035,2016 Q1,Homelessness-Decisions,,15,Rejected not homeless
E07000035,2017 Q3,Homelessness-Decisions,,38,All
E07000035,2013 Q3,Homelessness-Decisions,,46,All
E07000035,2011 Q3,Homelessness-Decisions,,17,Rejected not homeless
E07000035,2015 Q1,Homelessness-Decisions,,9,Accepted Total
E07000196,2016 Q3,Homelessness-Decisions,,9,All
E07000196,2014 Q2,Homelessness-Decisions,,5,Accepted Total
E07000196,2016 Q1,Homelessness-Decisions,,16,All
E07000196,2011 Q3,Homelessness-Decisions,,14,Accepted Total
E07000196,2011 Q2,Homelessness-Decisions,,17,All
E07000196,2013 Q2,Homelessness-Decisions,,8,All
E07000196,2017 Q2,Homelessness-Decisions,,5,All
E07000196,2014 Q1,Homelessness-Decisions,,8,Accepted Total
E07000196,2012 Q2,Homelessness-Decisions,,11,Accepted Total
E07000196,2011 Q2,Homelessness-Decisions,,14,Accepted Total
E07000196,2011 Q4,Homelessness-Decisions,,16,All
E07000196,2014 Q3,Homelessness-Decisions,,5,Rejected not homeless
E07000196,2013 Q1,Homelessness-Decisions,,7,All
E07000196,2017 Q1,Homelessness-Decisions,,10,All
E07000196,2014 Q4,Homelessness-Decisions,,8,Accepted Total
E07000196,2015 Q2,Homelessness-Decisions,,16,Accepted Total
E07000196,2014 Q3,Homelessness-Decisions,,17,All
E07000196,2015 Q3,Homelessness-Decisions,,13,All
E07000196,2017 Q4,Homelessness-Decisions,,9,Accepted Total
E07000196,2016 Q3,Homelessness-Decisions,,7,Accepted Total
E07000196,2014 Q3,Homelessness-Decisions,,10,Accepted Total
E07000196,2012 Q2,Homelessness-Decisions,,13,All
E07000196,2015 Q1,Homelessness-Decisions,,5,Rejected not homeless
E07000196,2017 Q2,Homelessness-Decisions,,5,Accepted Total
E07000196,2016 Q1,Homelessness-Decisions,,16,Accepted Total
E07000196,2015 Q1,Homelessness-Decisions,,10,All
E07000196,2017 Q1,Homelessness-Decisions,,10,Accepted Total
E07000196,2015 Q4,Homelessness-Decisions,,7,Accepted Total
E07000196,2018 Q1,Homelessness-Decisions,,5,All
E07000196,2012 Q4,Homelessness-Decisions,,14,All
E07000196,2013 Q3,Homelessness-Decisions,,10,Accepted Total
E07000196,2011 Q3,Homelessness-Decisions,,18,All
E07000196,2013 Q3,Homelessness-Decisions,,12,All
E07000196,2014 Q4,Homelessness-Decisions,,10,All
E07000196,2013 Q1,Homelessness-Decisions,,5,Accepted Total
E07000196,2015 Q3,Homelessness-Decisions,,9,Accepted Total
E07000196,2015 Q2,Homelessness-Decisions,,20,All
E07000196,2012 Q4,Homelessness-Decisions,,14,Accepted Total
E07000196,2014 Q2,Homelessness-Decisions,,7,All
E07000196,2016 Q2,Homelessness-Decisions,,15,All
E07000196,2018 Q1,Homelessness-Decisions,,5,Accepted Total
E07000196,2013 Q4,Homelessness-Decisions,,5,All
E07000196,2015 Q4,Homelessness-Decisions,,8,All
E07000196,2012 Q1,Homelessness-Decisions,,8,Accepted Total
E07000196,2012 Q1,Homelessness-Decisions,,9,All
E07000196,2016 Q2,Homelessness-Decisions,,14,Accepted Total
E07000196,2017 Q4,Homelessness-Decisions,,9,All
E07000196,2016 Q4,Homelessness-Decisions,,6,Accepted Total
E07000196,2011 Q4,Homelessness-Decisions,,14,Accepted Total
E07000196,2016 Q4,Homelessness-Decisions,,6,All
E07000196,2014 Q1,Homelessness-Decisions,,8,All
E07000196,2013 Q2,Homelessness-Decisions,,6,Accepted Total
E06000051,2016 Q1,Homelessness-Decisions,,68,Accepted Total
E06000051,2014 Q2,Homelessness-Decisions,,62,Accepted Total
E06000051,2017 Q3,Homelessness-Decisions,,95,Rejected not in priority need
E06000051,2015 Q1,Homelessness-Decisions,,56,Rejected not homeless
E06000051,2017 Q1,Homelessness-Decisions,,69,Accepted Total
E06000051,2017 Q4,Homelessness-Decisions,,41,Rejected not homeless
E06000051,2015 Q4,Homelessness-Decisions,,63,Accepted Total
E06000051,2016 Q4,Homelessness-Decisions,,44,Rejected not homeless
E06000051,2014 Q2,Homelessness-Decisions,,8,Rejected intentionally homeless
E06000051,2011 Q2,Homelessness-Decisions,,18,Rejected intentionally homeless
E06000051,2012 Q1,Homelessness-Decisions,,91,Rejected not in priority need
E06000051,2014 Q3,Homelessness-Decisions,,84,Rejected not homeless
E06000051,2012 Q4,Homelessness-Decisions,,7,Rejected intentionally homeless
E06000051,2011 Q2,Homelessness-Decisions,,270,All
E06000051,2012 Q3,Homelessness-Decisions,,64,Accepted Total
E06000051,2014 Q3,Homelessness-Decisions,,121,Rejected not in priority need
E06000051,2016 Q4,Homelessness-Decisions,,80,Rejected not in priority need
E06000051,2014 Q2,Homelessness-Decisions,,110,Rejected not in priority need
E06000051,2015 Q3,Homelessness-Decisions,,68,Accepted Total
E06000051,2014 Q1,Homelessness-Decisions,,196,All
E06000051,2017 Q3,Homelessness-Decisions,,87,Accepted Total
E06000051,2012 Q2,Homelessness-Decisions,,51,Rejected not homeless
E06000051,2013 Q4,Homelessness-Decisions,,189,All
E06000051,2014 Q4,Homelessness-Decisions,,51,Accepted Total
E06000051,2014 Q4,Homelessness-Decisions,,92,Rejected not homeless
E06000051,2015 Q1,Homelessness-Decisions,,59,Accepted Total
E06000051,2016 Q1,Homelessness-Decisions,,107,Rejected not in priority need
E06000051,2016 Q4,Homelessness-Decisions,,9,Rejected intentionally homeless
E06000051,2012 Q2,Homelessness-Decisions,,75,Rejected not in priority need
E06000051,2014 Q3,Homelessness-Decisions,,69,Accepted Total
E06000051,2017 Q4,Homelessness-Decisions,,207,All
E06000051,2012 Q1,Homelessness-Decisions,,64,Accepted Total
E06000051,2013 Q2,Homelessness-Decisions,,49,Accepted Total
E06000051,2016 Q3,Homelessness-Decisions,,245,All
E06000051,2011 Q3,Homelessness-Decisions,,66,Rejected not homeless
E06000051,2012 Q2,Homelessness-Decisions,,215,All
E06000051,2017 Q2,Homelessness-Decisions,,57,Rejected not homeless
E06000051,2013 Q3,Homelessness-Decisions,,12,Rejected intentionally homeless
E06000051,2014 Q2,Homelessness-Decisions,,242,All
E06000051,2018 Q1,Homelessness-Decisions,,90,Accepted Total
E06000051,2017 Q4,Homelessness-Decisions,,66,Accepted Total
E06000051,2012 Q4,Homelessness-Decisions,,43,Accepted Total
E06000051,2014 Q1,Homelessness-Decisions,,7,Rejected intentionally homeless
E06000051,2011 Q2,Homelessness-Decisions,,85,Rejected not homeless
E06000051,2017 Q1,Homelessness-Decisions,,88,Rejected not in priority need
E06000051,2017 Q1,Homelessness-Decisions,,5,Rejected intentionally homeless
E06000051,2013 Q4,Homelessness-Decisions,,12,Rejected intentionally homeless
E06000051,2015 Q3,Homelessness-Decisions,,98,Rejected not in priority need
E06000051,2013 Q2,Homelessness-Decisions,,8,Rejected intentionally homeless
E06000051,2014 Q1,Homelessness-Decisions,,69,Rejected not homeless
E06000051,2017 Q3,Homelessness-Decisions,,11,Rejected intentionally homeless
E06000051,2013 Q3,Homelessness-Decisions,,34,Rejected not homeless
E06000051,2014 Q4,Homelessness-Decisions,,267,All
E06000051,2013 Q2,Homelessness-Decisions,,149,All
E06000051,2017 Q1,Homelessness-Decisions,,58,Rejected not homeless
E06000051,2015 Q4,Homelessness-Decisions,,79,Rejected not in priority need
E06000051,2014 Q2,Homelessness-Decisions,,62,Rejected not homeless
E06000051,2012 Q2,Homelessness-Decisions,,11,Rejected intentionally homeless
E06000051,2013 Q2,Homelessness-Decisions,,36,Rejected not homeless
E06000051,2011 Q2,Homelessness-Decisions,,85,Rejected not in priority need
E06000051,2011 Q3,Homelessness-Decisions,,243,All
E06000051,2012 Q1,Homelessness-Decisions,,12,Rejected intentionally homeless
E06000051,2014 Q1,Homelessness-Decisions,,75,Rejected not in priority need
E06000051,2018 Q1,Homelessness-Decisions,,59,Rejected not homeless
E06000051,2015 Q4,Homelessness-Decisions,,69,Rejected not homeless
E06000051,2011 Q2,Homelessness-Decisions,,82,Accepted Total
E06000051,2013 Q1,Homelessness-Decisions,,161,All
E06000051,2011 Q3,Homelessness-Decisions,,77,Accepted Total
E06000051,2013 Q3,Homelessness-Decisions,,69,Rejected not in priority need
E06000051,2011 Q4,Homelessness-Decisions,,81,Rejected not in priority need
E06000051,2012 Q2,Homelessness-Decisions,,78,Accepted Total
E06000051,2017 Q2,Homelessness-Decisions,,260,All
E06000051,2016 Q1,Homelessness-Decisions,,67,Rejected not homeless
E06000051,2016 Q3,Homelessness-Decisions,,106,Rejected not in priority need
E06000051,2012 Q4,Homelessness-Decisions,,178,All
E06000051,2018 Q1,Homelessness-Decisions,,95,Rejected not in priority need
E06000051,2014 Q3,Homelessness-Decisions,,12,Rejected intentionally homeless
E06000051,2016 Q1,Homelessness-Decisions,,6,Rejected intentionally homeless
E06000051,2015 Q1,Homelessness-Decisions,,109,Rejected not in priority need
E06000051,2016 Q4,Homelessness-Decisions,,185,All
E06000051,2016 Q1,Homelessness-Decisions,,248,All
E06000051,2011 Q4,Homelessness-Decisions,,18,Rejected intentionally homeless
E06000051,2012 Q3,Homelessness-Decisions,,90,Rejected not in priority need
E06000051,2014 Q4,Homelessness-Decisions,,117,Rejected not in priority need
E06000051,2017 Q3,Homelessness-Decisions,,40,Rejected not homeless
