time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,CPP_start,Neglect_Initial,Physical_Initial,Sexual_Initial,Emotional_Initial,Multiple_Initial,Neglect_Latest,Physical_Latest,Sexual_Latest,Emotional_Latest,Multiple_Latest
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans by Initial and Latest Category of Abuse,252,126,c,c,100,19,122,c,c,107,17
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans by Initial and Latest Category of Abuse,392,215,11,13,140,13,214,10,13,148,7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans by Initial and Latest Category of Abuse,163,91,6,14,52,0,80,c,14,61,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans by Initial and Latest Category of Abuse,327,128,31,11,157,0,129,34,11,153,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by Initial and Latest Category of Abuse,238,130,36,9,63,0,128,23,8,79,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by Initial and Latest Category of Abuse,236,c,84,c,81,0,c,93,c,73,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by Initial and Latest Category of Abuse,124,44,c,c,69,0,44,c,c,70,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by Initial and Latest Category of Abuse,371,161,c,c,193,0,150,c,c,204,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by Initial and Latest Category of Abuse,169,42,60,12,55,0,47,63,9,50,0
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by Initial and Latest Category of Abuse,255,90,19,c,137,c,85,10,c,152,c
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by Initial and Latest Category of Abuse,221,89,c,c,107,0,87,c,c,116,0
2019,Reporting year,National,E92000001,England,,,,,,Child Protection Plans by Initial and Latest Category of Abuse,66680,31710,6010,2950,23650,2370,31320,5410,2850,25190,1910
2019,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans by Initial and Latest Category of Abuse,4620,2780,360,190,1280,10,2710,330,190,1360,30
2019,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans by Initial and Latest Category of Abuse,10940,4480,880,570,4530,490,4480,770,540,4730,420
2019,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Child Protection Plans by Initial and Latest Category of Abuse,7460,3240,840,380,2620,380,3210,760,370,2860,270
2019,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans by Initial and Latest Category of Abuse,5470,2430,780,220,1660,370,2470,700,220,1810,280
2019,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans by Initial and Latest Category of Abuse,8100,3770,490,310,3320,220,3680,440,290,3490,190
2019,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans by Initial and Latest Category of Abuse,4930,2850,290,190,1270,330,2750,230,190,1450,320
2019,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans by Initial and Latest Category of Abuse,9210,3780,1040,340,3770,280,3760,900,330,4000,220
2019,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans by Initial and Latest Category of Abuse,10010,5590,570,410,3170,270,5520,520,400,3390,180
2019,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans by Initial and Latest Category of Abuse,5950,2790,770,340,2040,20,2740,750,340,2120,10
2019,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans by Initial and Latest Category of Abuse,3430,1390,440,110,1450,50,1430,390,110,1460,40
2019,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans by Initial and Latest Category of Abuse,5780,2400,600,230,2330,230,2330,510,220,2540,180
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans by Initial and Latest Category of Abuse,180,108,c,c,50,0,105,c,c,54,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Child Protection Plans by Initial and Latest Category of Abuse,678,475,48,22,133,0,472,46,22,127,11
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans by Initial and Latest Category of Abuse,307,154,19,16,118,0,134,15,14,144,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans by Initial and Latest Category of Abuse,165,109,20,0,36,0,115,16,0,34,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans by Initial and Latest Category of Abuse,337,201,21,8,107,0,201,19,7,110,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans by Initial and Latest Category of Abuse,718,316,75,29,284,14,313,72,25,293,15
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans by Initial and Latest Category of Abuse,195,89,6,10,90,0,84,7,9,95,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans by Initial and Latest Category of Abuse,577,376,42,47,112,0,380,39,47,111,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans by Initial and Latest Category of Abuse,200,166,15,0,19,0,166,8,0,19,7
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans by Initial and Latest Category of Abuse,226,153,c,c,60,0,155,c,c,58,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans by Initial and Latest Category of Abuse,343,238,36,11,58,0,241,33,11,58,0
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans by Initial and Latest Category of Abuse,694,398,54,34,208,0,340,60,c,254,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans by Initial and Latest Category of Abuse,371,147,32,22,170,0,148,c,23,178,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans by Initial and Latest Category of Abuse,495,201,12,53,219,10,193,8,53,231,10
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans by Initial and Latest Category of Abuse,320,146,c,28,120,c,135,c,28,132,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans by Initial and Latest Category of Abuse,296,155,6,10,125,0,148,c,c,133,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans by Initial and Latest Category of Abuse,361,177,58,30,96,0,199,52,28,82,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans by Initial and Latest Category of Abuse,276,125,17,8,126,0,120,17,8,131,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans by Initial and Latest Category of Abuse,660,334,33,36,251,6,325,30,38,261,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans by Initial and Latest Category of Abuse,135,57,25,9,44,0,57,21,9,48,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans by Initial and Latest Category of Abuse,252,125,24,16,87,0,130,24,15,83,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans by Initial and Latest Category of Abuse,1814,623,177,104,843,67,621,149,88,926,30
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans by Initial and Latest Category of Abuse,778,266,94,33,385,0,253,83,29,413,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans by Initial and Latest Category of Abuse,911,321,18,9,197,366,325,20,8,212,346
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by Initial and Latest Category of Abuse,502,229,39,24,210,0,236,26,25,215,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by Initial and Latest Category of Abuse,428,231,15,12,170,0,227,13,11,177,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by Initial and Latest Category of Abuse,525,216,35,30,244,0,218,39,30,238,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by Initial and Latest Category of Abuse,320,95,71,24,122,8,97,69,23,125,6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by Initial and Latest Category of Abuse,298,93,27,15,163,0,94,28,c,165,c
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by Initial and Latest Category of Abuse,331,113,14,9,195,0,117,12,9,193,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by Initial and Latest Category of Abuse,413,163,35,15,200,0,163,27,14,209,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by Initial and Latest Category of Abuse,235,116,10,10,99,0,120,8,10,97,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by Initial and Latest Category of Abuse,224,82,55,19,68,0,89,48,19,68,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by Initial and Latest Category of Abuse,383,245,c,23,101,c,244,13,23,103,0
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by Initial and Latest Category of Abuse,611,220,43,28,294,26,216,41,27,310,17
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Child Protection Plans by Initial and Latest Category of Abuse,330,143,13,18,107,49,147,10,15,110,48
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Child Protection Plans by Initial and Latest Category of Abuse,1088,273,185,67,557,6,264,182,66,570,6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Child Protection Plans by Initial and Latest Category of Abuse,318,123,40,18,137,0,125,32,15,146,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Child Protection Plans by Initial and Latest Category of Abuse,424,176,28,13,207,0,165,22,11,226,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by Initial and Latest Category of Abuse,277,134,49,17,77,0,133,49,17,78,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Child Protection Plans by Initial and Latest Category of Abuse,645,349,104,11,135,46,346,84,7,176,32
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Child Protection Plans by Initial and Latest Category of Abuse,472,343,38,36,55,0,345,28,36,63,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Child Protection Plans by Initial and Latest Category of Abuse,534,116,77,17,324,0,113,75,16,330,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by Initial and Latest Category of Abuse,313,155,54,19,85,0,146,42,19,106,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Child Protection Plans by Initial and Latest Category of Abuse,171,112,11,c,34,c,111,11,c,38,c
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Child Protection Plans by Initial and Latest Category of Abuse,502,221,75,51,110,45,206,71,53,128,44
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Child Protection Plans by Initial and Latest Category of Abuse,684,200,42,31,184,227,225,42,32,252,133
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Child Protection Plans by Initial and Latest Category of Abuse,775,316,93,30,336,0,309,91,28,347,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Child Protection Plans by Initial and Latest Category of Abuse,708,458,26,35,189,0,465,12,32,199,0
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Child Protection Plans by Initial and Latest Category of Abuse,221,122,9,c,80,c,112,13,c,86,c
