time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Source of referral,6958,560,1650,c,1150,54,937,1884,158,421,100,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Source of referral,3198,157,241,20,191,18,300,552,57,153,28,1481
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Source of referral,16666,1835,4149,0,2148,277,1596,4346,370,1255,400,290
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Source of referral,2389,248,672,0,278,13,214,606,53,241,64,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Source of referral,15342,1577,2617,216,2128,395,1670,3886,1321,1244,230,58
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Source of referral,3368,375,848,57,350,102,515,718,142,150,96,15
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Source of referral,2769,219,620,69,270,c,462,718,160,123,73,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Source of referral,6750,490,964,322,1035,89,655,2323,128,371,198,175
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Source of referral,2093,228,341,45,300,45,246,655,70,117,46,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Source of referral,3078,231,590,56,402,123,254,1014,135,204,22,47
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Source of referral,2774,177,524,48,346,21,553,917,68,89,31,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Source of referral,4116,143,819,11,585,47,417,951,67,188,108,780
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Source of referral,11768,707,1850,126,1597,84,1079,4858,319,878,270,0
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Source of referral,1365,79,224,33,146,54,310,285,24,207,c,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Source of referral,8147,2017,1204,0,765,141,779,2562,336,67,0,276
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Source of referral,1115,105,128,c,111,11,423,265,28,33,7,c
2016,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Source of referral,1131,368,179,18,53,7,46,420,c,c,39,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Source of referral,1120,84,194,9,187,10,181,354,31,58,c,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Source of referral,2147,149,220,106,278,94,406,674,30,45,63,82
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,Bristol City of,Source of referral,4414,359,680,185,713,45,800,1059,139,271,154,9
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,3220,232,388,124,516,67,826,650,32,161,19,205
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,6919,682,1581,160,1158,82,952,1594,147,344,152,67
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Source of referral,4669,543,764,0,707,0,934,1276,83,362,0,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,6525,527,147,1091,820,168,182,1832,139,1414,205,0
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles Of Scilly,Source of referral,44,c,c,0,8,0,c,0,0,0,c,29
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,1223,167,193,c,285,20,143,275,33,48,43,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,5283,538,794,406,905,33,637,1325,111,404,116,14
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Source of referral,1651,137,298,c,181,56,308,436,c,48,59,90
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,4133,512,733,85,686,c,624,955,107,185,184,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,2129,235,440,c,266,39,483,505,43,92,19,c
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,3405,323,597,22,392,67,266,1099,72,59,122,386
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,1988,134,307,0,260,10,466,520,33,165,71,22
2016,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,4292,472,747,163,728,138,322,1277,69,241,78,57
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,1872,155,300,15,408,14,296,544,45,86,9,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,57,c,c,c,c,c,16,19,0,c,c,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,3543,264,701,85,687,37,450,1031,116,153,c,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1683,85,310,12,272,21,264,458,28,65,23,145
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,3273,546,468,6,344,39,11,1229,104,132,19,375
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2502,204,494,c,277,128,312,722,150,173,27,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2363,126,197,23,484,30,229,1102,39,109,24,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,2873,181,609,7,563,18,359,888,143,98,7,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,2810,79,471,24,393,39,879,532,87,293,13,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,5962,55,801,204,901,c,1249,2006,101,616,14,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,4196,487,861,106,935,42,496,589,242,371,23,44
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,3333,905,882,41,271,54,383,773,6,c,16,c
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,2679,172,c,533,492,61,464,765,54,134,c,0
2016,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,1655,120,277,112,263,40,233,444,17,149,0,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,3255,215,807,46,486,c,500,858,122,156,36,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,3482,163,912,c,496,102,516,916,120,189,46,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,3049,303,673,27,435,19,583,773,108,69,49,10
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,2390,201,425,37,418,16,358,715,52,138,9,21
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,2705,232,599,17,475,17,293,806,82,126,58,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,4775,371,618,c,470,14,580,1339,366,996,20,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,3345,306,767,6,513,7,429,1010,86,199,15,7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,4154,413,852,44,619,32,526,790,529,268,81,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3427,171,947,53,553,72,449,885,104,157,29,7
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,2461,145,529,6,374,109,441,659,73,80,6,39
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,2410,178,537,9,308,26,274,817,66,175,20,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,3722,363,632,58,557,131,373,1193,228,156,31,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,3250,227,746,14,416,12,584,898,85,244,12,12
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1434,52,198,c,172,13,359,532,23,63,13,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Source of referral,1507,91,227,c,104,c,120,461,13,467,21,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Source of referral,5086,389,1222,11,769,55,492,1534,165,383,66,0
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Source of referral,1177,67,184,9,168,18,352,302,27,49,c,c
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Source of referral,2194,78,507,25,381,24,266,720,42,58,16,77
2016,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Source of referral,3323,268,668,16,352,22,211,869,99,328,21,469
2015,Reporting year,National,E92000001,England,,,,,,Source of referral,635620,61410,97460,18190,93910,10170,82460,166640,20960,44470,15870,20880
2015,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Source of referral,31290,2490,3180,1600,5440,430,5430,8710,1130,1810,950,120
2015,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Source of referral,93440,7500,12620,2850,13360,1610,12600,25910,3240,7230,2460,4040
2015,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Source of referral,77240,10100,12410,1730,12150,1050,9370,19650,2310,4400,2930,1130
2015,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Source of referral,59620,6150,9250,310,9810,750,7690,14580,2370,3500,1250,3970
2015,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Source of referral,77100,6070,10030,4610,10210,1060,10040,18340,2470,6180,2630,2270
2015,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Source of referral,52770,5870,8990,1310,7380,1000,5580,14470,1610,3380,1120,2050
2015,Reporting year,Regional,E92000001,England,E12000007,London,,,,Source of referral,91760,7250,16400,2030,14330,1500,14050,24800,3510,6750,870,280
2015,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Source of referral,96930,9700,16320,1130,12780,1740,10510,26200,3200,6730,2250,6370
2015,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Source of referral,55470,6270,8270,2630,8440,1030,7190,13980,1130,4490,1410,630
2015,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Source of referral,36210,3020,5310,1450,6040,600,5960,9270,1170,2860,320,220
2015,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Source of referral,55550,4230,11090,580,8290,910,8090,15530,2340,3890,550,60
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,1508,67,0,281,240,59,293,381,44,74,69,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Source of referral,5600,285,291,501,864,46,673,2044,194,562,140,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,1752,180,233,0,346,12,260,538,22,100,61,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1198,123,59,94,115,14,390,272,51,50,22,8
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,2083,107,250,77,419,26,359,614,88,100,31,12
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,2333,153,324,31,439,43,452,625,90,85,46,45
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,1841,112,283,c,298,15,553,424,46,68,40,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,5882,735,875,19,1183,70,837,1484,268,119,292,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,992,106,112,6,181,8,200,261,45,36,37,0
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,:,:,:,:,:,:,:,:,:,:,:,:
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,2786,231,500,c,389,51,673,505,97,236,100,c
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,3712,235,c,540,730,64,529,1143,127,269,70,c
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,2112,192,258,c,192,15,518,633,67,197,37,c
