time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,Category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,2795,489.6,500,17.9,94,3.4,975,34.9,2589,453.5,449,17.3
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,3993,514,487,12.2,514,12.9,534,13.4,3749,482.6,464,12.4
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,3829,510.7,814,21.3,165,4.3,1695,44.3,3415,455.4,687,20.1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,5345,563,957,17.9,166,3.1,1577,29.5,4921,518.4,817,16.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,5331,648.8,884,16.6,453,8.5,1997,37.5,4853,590.6,772,15.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,7471,886.1,2224,29.8,864,11.6,1287,17.2,6225,738.4,1758,28.2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3451,499.8,529,15.3,72,2.1,1698,49.2,3196,462.9,481,15.1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2508,422.4,325,13,27,1.1,702,28,2361,397.6,298,12.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,2843,487.1,502,17.7,173,6.1,942,33.1,2568,440,435,16.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,4000,540,832,20.8,0,0,1874,46.9,3684,497.3,741,20.1
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2891,443.2,501,17.3,178,6.2,49,1.7,2668,409,453,17
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1411,357,211,15,c,c,410,29.1,1298,328.4,177,13.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,1814,382.6,408,22.5,114,6.3,767,42.3,1627,343.2,340,20.9
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,5212,683.6,991,19,206,4,365,7,4744,622.2,862,18.2
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1274,277.8,183,14.4,c,c,337,26.5,1174,256,171,14.6
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2898,598,799,27.6,490,16.9,1050,36.2,2435,502.4,602,24.7
2020,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,4165,623.9,802,19.3,398,9.6,1071,25.7,3749,561.6,708,18.9
2019,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,650930,544.5,147150,22.6,52610,8.1,189390,29.1,575290,481.2,123020,21.4
2019,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,34680,654.7,7440,21.4,1530,4.4,11240,32.4,30940,584.2,6400,20.7
2019,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,90740,584.3,20520,22.6,4800,5.3,27720,30.5,80720,519.7,17280,21.4
2019,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and the Humber,,,,Referrals and Re-referrals,72240,619.9,17780,24.6,8570,11.9,19130,26.5,62810,538.9,14560,23.2
2019,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,57790,580,13960,24.2,7190,12.4,20250,35,50280,504.7,11520,22.9
2019,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,76650,593.1,18120,23.6,4950,6.5,23500,30.7,67130,519.4,14850,22.1
2019,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,48620,364,9400,19.3,2390,4.9,16940,34.8,43790,327.8,8100,18.5
2019,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,110710,547.5,20490,18.5,10230,9.2,25510,23,100020,494.6,17750,17.7
2019,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,104890,535.8,26370,25.1,8970,8.6,29750,28.4,91560,467.7,21770,23.8
2019,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,54620,495.5,13070,23.9,3990,7.3,15370,28.1,48040,435.8,10800,22.5
2019,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,43510,580.8,7880,18.1,5310,12.2,9120,21,39500,527.2,6780,17.2
2019,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,67200,528,12610,18.8,4920,7.3,16390,24.4,60520,475.5,10970,18.1
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1102,490.8,194,17.6,33,3,330,29.9,1008,448.9,172,17.1
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,Durham,Referrals and Re-referrals,6604,653.6,1526,23.1,645,9.8,2242,33.9,5814,575.4,1295,22.3
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,1711,432,267,15.6,71,4.1,800,46.8,1617,408.3,250,15.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,1263,631.3,208,16.5,0,0,275,21.8,1165,582.3,190,16.3
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,2600,799.7,603,23.2,143,5.5,765,29.4,2319,713.3,519,22.4
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,5682,978.7,1136,20,258,4.5,2290,40.3,5042,868.5,983,19.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,1546,373.8,253,16.4,c,c,625,40.4,1421,343.6,225,15.8
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3592,608.7,782,21.8,37,1,1193,33.2,3223,546.2,693,21.5
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1269,459.3,125,9.9,c,c,144,11.3,1208,437.3,119,9.9
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,2324,776.7,626,26.9,145,6.2,471,20.3,1956,653.7,510,26.1
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,2508,576.3,613,24.4,175,7,94,3.7,2211,508,509,23
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,4475,820.2,1102,24.6,15,0.3,2009,44.9,3958,725.4,936,23.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,2693,699.8,488,18.1,90,3.3,649,24.1,2470,641.9,435,17.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,2961,1024.4,655,22.1,0,0,785,26.5,2617,905.4,570,21.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,4105,606.6,904,22,768,18.7,892,21.7,3669,542.2,769,21
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,2916,675.9,845,29,332,11.4,948,32.5,2416,560,663,27.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2558,334.3,511,20,65,2.5,852,33.3,2359,308.3,453,19.2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,2591,380.7,543,21,262,10.1,725,28,2367,347.8,464,19.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,3757,406.2,787,20.9,218,5.8,1130,30.1,3417,369.4,688,20.1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1471,514,195,13.3,26,1.8,414,28.1,1372,479.4,172,12.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,1418,423.6,213,15,21,1.5,266,18.8,1319,394,191,14.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,12322,493.4,2519,20.4,69,0.6,3836,31.1,11004,440.6,2166,19.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,6882,725.2,1693,24.6,35,0.5,1422,20.7,6062,638.8,1396,23
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,11174,916.2,3072,27.5,1316,11.8,5053,45.2,9769,801,2526,25.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,4751,799.6,1220,25.7,244,5.1,1777,37.4,4156,699.5,976,23.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3088,586.1,491,15.9,65,2.1,781,25.3,2860,542.8,442,15.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4434,783.9,1002,22.6,702,15.8,1402,31.6,3956,699.4,866,21.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,2689,499.5,509,18.9,16,0.6,1131,42.1,2453,455.7,460,18.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2167,589.1,350,16.2,41,1.9,672,31,1985,539.6,282,14.2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3514,556.5,855,24.3,161,4.6,1139,32.4,3111,492.7,718,23.1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,3640,724.8,936,25.7,0,0,1316,36.2,3197,636.6,764,23.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,2436,434.3,655,26.9,159,6.5,245,10.1,2040,363.7,516,25.3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1426,320.6,190,13.3,70,4.9,246,17.3,1330,299,166,12.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,3519,514.6,849,24.1,88,2.5,518,14.7,3118,455.9,727,23.3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,4231,626.1,1040,24.6,52,1.2,1522,36,3672,543.4,874,23.8
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,370,E08000016,Barnsley,Referrals and Re-referrals,2663,525,509,19.1,78,2.9,551,20.7,2416,476.3,458,19
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,380,E08000032,Bradford,Referrals and Re-referrals,8734,615,1835,21,885,10.1,1582,18.1,7783,548.1,1560,20
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,381,E08000033,Calderdale,Referrals and Re-referrals,3117,677.3,688,22.1,c,c,18,0.6,2728,592.8,571,20.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,371,E08000017,Doncaster,Referrals and Re-referrals,4781,719.5,1290,27,39,0.8,2056,43,4180,629.1,1069,25.6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,3029,481.2,724,23.9,c,c,41,1.4,2638,419.1,604,22.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,810,E06000010,Kingston upon Hull City of,Referrals and Re-referrals,4423,775.7,1236,27.9,188,4.3,982,22.2,3798,666,1005,26.5
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,382,E08000034,Kirklees,Referrals and Re-referrals,4540,453.2,896,19.7,0,0,1725,38,4018,401.1,765,19
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,383,E08000035,Leeds,Referrals and Re-referrals,10917,649.1,3044,27.9,1789,16.4,4916,45,9262,550.7,2453,26.5
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,2197,636.8,346,15.7,c,c,106,4.8,1991,577.1,321,16.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1684,471.5,207,12.3,18,1.1,767,45.5,1604,449.1,193,12
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,4191,356.7,748,17.8,9,0.2,1527,36.4,3845,327.2,660,17.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,372,E08000018,Rotherham,Referrals and Re-referrals,4163,727.8,886,21.3,48,1.2,1764,42.4,3737,653.4,783,21
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,373,E08000019,Sheffield,Referrals and Re-referrals,10715,911.9,3776,35.2,4727,44.1,2195,20.5,8556,728.2,2792,32.6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,384,E08000036,Wakefield,Referrals and Re-referrals,5977,820,1421,23.8,718,12,895,15,5195,712.7,1165,22.4
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and the Humber,816,E06000014,York,Referrals and Re-referrals,1111,303.8,172,15.5,60,5.4,0,0,1055,288.5,156,14.8
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,4228,705.9,698,16.5,429,10.1,1610,38.1,3865,645.3,640,16.6
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,10854,708.2,2416,22.3,162,1.5,3804,35,9303,607,1975,21.2
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,2096,249.5,329,15.7,68,3.2,670,32,1977,235.4,299,15.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,5283,376.5,1299,24.6,429,8.1,1877,35.5,4717,336.2,1079,22.9
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,7022,482.1,1517,21.6,575,8.2,2867,40.8,6317,433.7,1278,20.2
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Referrals and Re-referrals,11266,661.8,3372,29.9,5384,47.8,1453,12.9,9421,553.4,2700,28.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,4602,670.3,883,19.2,138,3,519,11.3,4169,607.3,779,18.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,12076,725.1,3384,28,0,0,7328,60.7,10188,611.7,2708,26.6
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,358,458.6,66,18.4,0,0,119,33.2,324,415,62,19.1
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,14955,518.6,3521,23.5,1023,6.8,4656,31.1,13140,455.6,2887,22
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,5660,716.5,1426,25.2,39,0.7,1771,31.3,4844,613.2,1114,23
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,5190,749.3,1235,23.8,141,2.7,1103,21.3,4451,642.6,1031,23.2
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,Herefordshire,Referrals and Re-referrals,1182,327.4,337,28.5,75,6.3,33,2.8,1107,306.6,313,28.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Referrals and Re-referrals,6364,776.9,1520,23.9,18,0.3,1593,25,5525,674.4,1239,22.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Referrals and Re-referrals,1996,333.6,324,16.2,40,2,190,9.5,1843,308,301,16.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Referrals and Re-referrals,3339,711.2,779,23.3,1317,39.4,519,15.5,2901,617.9,652,22.5
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Referrals and Re-referrals,8806,519.2,1691,19.2,1213,13.8,3017,34.3,8040,474,1474,18.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Referrals and Re-referrals,7461,1296.5,2326,31.2,0,0,2485,33.3,5785,1005.2,1636,28.3
