FeatureCode,DateCode,Measurement,Units,Value,Households
E07000131,2010,Housing Waiting List,,1882,Total Households
E06000017,2004,Housing Waiting List,,593,Total Households
E06000017,2009,Housing Waiting List,,432,Total Households
E06000017,2003,Housing Waiting List,,485,Total Households
E06000017,2013,Housing Waiting List,,223,Total Households
E06000017,2015,Housing Waiting List,,271,Total Households
E06000017,2006,Housing Waiting List,,546,Total Households
E06000017,2008,Housing Waiting List,,836,Total Households
E06000017,2017,Housing Waiting List,,281,Total Households
E06000017,2001,Housing Waiting List,,451,Total Households
E06000017,2005,Housing Waiting List,,586,Total Households
E06000017,2010,Housing Waiting List,,232,Total Households
E06000017,2016,Housing Waiting List,,334,Total Households
E06000017,2011,Housing Waiting List,,365,Total Households
E06000017,2002,Housing Waiting List,,444,Total Households
E06000017,2007,Housing Waiting List,,768,Total Households
E06000017,2014,Housing Waiting List,,228,Total Households
E06000017,2000,Housing Waiting List,,361,Total Households
E06000017,2012,Housing Waiting List,,401,Total Households
E07000152,2005,Housing Waiting List,,1195,Total Households
E07000152,2010,Housing Waiting List,,1434,Total Households
E07000152,2011,Housing Waiting List,,1084,Total Households
E07000152,2014,Housing Waiting List,,1558,Total Households
E07000152,2009,Housing Waiting List,,1527,Total Households
E07000152,2004,Housing Waiting List,,913,Total Households
E07000152,2002,Housing Waiting List,,650,Total Households
E07000152,2001,Housing Waiting List,,961,Total Households
E07000152,2013,Housing Waiting List,,1386,Total Households
E07000152,2006,Housing Waiting List,,1286,Total Households
E07000152,2016,Housing Waiting List,,1150,Total Households
E07000152,2007,Housing Waiting List,,1083,Total Households
E07000152,2000,Housing Waiting List,,530,Total Households
E07000152,2008,Housing Waiting List,,1319,Total Households
E07000152,2015,Housing Waiting List,,1307,Total Households
E07000152,2017,Housing Waiting List,,1151,Total Households
E07000152,2003,Housing Waiting List,,929,Total Households
E07000152,2012,Housing Waiting List,,1190,Total Households
E07000153,2013,Housing Waiting List,,2765,Total Households
E07000153,2000,Housing Waiting List,,2275,Total Households
E07000153,2016,Housing Waiting List,,525,Total Households
E07000153,2002,Housing Waiting List,,2989,Total Households
E07000153,2011,Housing Waiting List,,1378,Total Households
E07000153,2006,Housing Waiting List,,2939,Total Households
E07000153,2010,Housing Waiting List,,3668,Total Households
E07000153,2003,Housing Waiting List,,2505,Total Households
E07000153,2014,Housing Waiting List,,333,Total Households
E07000153,2012,Housing Waiting List,,2377,Total Households
E07000153,2015,Housing Waiting List,,445,Total Households
E07000153,2004,Housing Waiting List,,2767,Total Households
E07000153,2009,Housing Waiting List,,2220,Total Households
E07000153,2005,Housing Waiting List,,2794,Total Households
E07000153,2001,Housing Waiting List,,2442,Total Households
E07000153,2007,Housing Waiting List,,3753,Total Households
E07000153,2017,Housing Waiting List,,670,Total Households
E07000153,2008,Housing Waiting List,,3123,Total Households
E07000150,2001,Housing Waiting List,,1713,Total Households
E07000150,2010,Housing Waiting List,,2443,Total Households
E07000150,2000,Housing Waiting List,,2033,Total Households
E07000150,2005,Housing Waiting List,,3404,Total Households
E07000150,2008,Housing Waiting List,,2241,Total Households
E07000150,2013,Housing Waiting List,,2603,Total Households
E07000150,2015,Housing Waiting List,,1440,Total Households
E07000150,2007,Housing Waiting List,,2782,Total Households
E07000150,2003,Housing Waiting List,,2239,Total Households
E07000150,2016,Housing Waiting List,,1455,Total Households
E07000150,2006,Housing Waiting List,,2432,Total Households
E07000150,2009,Housing Waiting List,,2273,Total Households
E07000150,2002,Housing Waiting List,,1974,Total Households
E07000150,2004,Housing Waiting List,,2379,Total Households
E07000150,2011,Housing Waiting List,,1962,Total Households
E07000150,2014,Housing Waiting List,,1137,Total Households
E07000150,2017,Housing Waiting List,,1197,Total Households
E07000150,2012,Housing Waiting List,,2603,Total Households
E07000151,2017,Housing Waiting List,,864,Total Households
E07000151,2012,Housing Waiting List,,2051,Total Households
E07000151,2016,Housing Waiting List,,881,Total Households
E07000151,2015,Housing Waiting List,,809,Total Households
E07000151,2011,Housing Waiting List,,2058,Total Households
E07000151,2008,Housing Waiting List,,1948,Total Households
E07000151,2014,Housing Waiting List,,688,Total Households
E07000151,2006,Housing Waiting List,,1744,Total Households
E07000151,2010,Housing Waiting List,,2012,Total Households
E07000151,2000,Housing Waiting List,,1350,Total Households
E07000151,2003,Housing Waiting List,,903,Total Households
E07000151,2005,Housing Waiting List,,2425,Total Households
E07000151,2001,Housing Waiting List,,1670,Total Households
E07000151,2007,Housing Waiting List,,1919,Total Households
E07000151,2013,Housing Waiting List,,2046,Total Households
E07000151,2009,Housing Waiting List,,1986,Total Households
E07000151,2002,Housing Waiting List,,1660,Total Households
E07000151,2004,Housing Waiting List,,1255,Total Households
E07000135,2009,Housing Waiting List,,1115,Total Households
E07000135,2003,Housing Waiting List,,802,Total Households
E07000135,2016,Housing Waiting List,,481,Total Households
E07000135,2012,Housing Waiting List,,1500,Total Households
E07000135,2004,Housing Waiting List,,891,Total Households
E07000135,2011,Housing Waiting List,,715,Total Households
E07000135,2001,Housing Waiting List,,643,Total Households
E07000135,2013,Housing Waiting List,,1310,Total Households
E07000135,2015,Housing Waiting List,,318,Total Households
E07000135,2007,Housing Waiting List,,1604,Total Households
E07000135,2005,Housing Waiting List,,1174,Total Households
E07000135,2017,Housing Waiting List,,433,Total Households
E07000135,2006,Housing Waiting List,,1316,Total Households
E07000135,2010,Housing Waiting List,,879,Total Households
E07000135,2000,Housing Waiting List,,668,Total Households
E07000135,2008,Housing Waiting List,,1083,Total Households
E07000135,2002,Housing Waiting List,,750,Total Households
E07000135,2014,Housing Waiting List,,309,Total Households
E07000039,2014,Housing Waiting List,,1927,Total Households
E07000039,2010,Housing Waiting List,,1429,Total Households
E07000039,2006,Housing Waiting List,,1085,Total Households
E07000039,2003,Housing Waiting List,,681,Total Households
E07000039,2009,Housing Waiting List,,1078,Total Households
E07000039,2013,Housing Waiting List,,1993,Total Households
E07000039,2008,Housing Waiting List,,1410,Total Households
E07000039,2007,Housing Waiting List,,1180,Total Households
E07000039,2015,Housing Waiting List,,1154,Total Households
E07000039,2000,Housing Waiting List,,929,Total Households
E07000039,2017,Housing Waiting List,,834,Total Households
E07000039,2004,Housing Waiting List,,747,Total Households
E07000039,2012,Housing Waiting List,,1557,Total Households
E07000039,2001,Housing Waiting List,,890,Total Households
E07000039,2005,Housing Waiting List,,728,Total Households
E07000039,2011,Housing Waiting List,,1735,Total Households
E07000039,2002,Housing Waiting List,,691,Total Households
E07000039,2016,Housing Waiting List,,1060,Total Households
E09000005,2011,Housing Waiting List,,14443,Total Households
E09000005,2009,Housing Waiting List,,21737,Total Households
E09000005,2002,Housing Waiting List,,14746,Total Households
E09000005,2016,Housing Waiting List,,3630,Total Households
E09000005,2008,Housing Waiting List,,20386,Total Households
E09000005,2014,Housing Waiting List,,5102,Total Households
E09000005,2010,Housing Waiting List,,16260,Total Households
E09000005,2015,Housing Waiting List,,3737,Total Households
E09000005,2006,Housing Waiting List,,16398,Total Households
E09000005,2005,Housing Waiting List,,17351,Total Households
E09000005,2001,Housing Waiting List,,13511,Total Households
E09000005,2000,Housing Waiting List,,12603,Total Households
E09000005,2017,Housing Waiting List,,3274,Total Households
E09000005,2013,Housing Waiting List,,17580,Total Households
E09000005,2012,Housing Waiting List,,16735,Total Households
E09000005,2004,Housing Waiting List,,15504,Total Households
E09000005,2003,Housing Waiting List,,13425,Total Households
E09000005,2007,Housing Waiting List,,18609,Total Households
E09000009,2008,Housing Waiting List,,22711,Total Households
E09000009,2011,Housing Waiting List,,12020,Total Households
E09000009,2006,Housing Waiting List,,15936,Total Households
E09000009,2017,Housing Waiting List,,12684,Total Households
E09000009,2007,Housing Waiting List,,20653,Total Households
E09000009,2001,Housing Waiting List,,8132,Total Households
E09000009,2014,Housing Waiting List,,10676,Total Households
E09000009,2009,Housing Waiting List,,11174,Total Households
E09000009,2002,Housing Waiting List,,8289,Total Households
E09000009,2003,Housing Waiting List,,10763,Total Households
E09000009,2016,Housing Waiting List,,11452,Total Households
E09000009,2005,Housing Waiting List,,14324,Total Households
E09000009,2010,Housing Waiting List,,10683,Total Households
E09000009,2000,Housing Waiting List,,7709,Total Households
E09000009,2004,Housing Waiting List,,12808,Total Households
E09000009,2015,Housing Waiting List,,10607,Total Households
E09000009,2012,Housing Waiting List,,13870,Total Households
E09000009,2013,Housing Waiting List,,9213,Total Households
E09000015,2010,Housing Waiting List,,4274,Total Households
E09000015,2014,Housing Waiting List,,687,Total Households
E09000015,2009,Housing Waiting List,,4261,Total Households
E09000015,2015,Housing Waiting List,,762,Total Households
E09000015,2001,Housing Waiting List,,3141,Total Households
E09000015,2016,Housing Waiting List,,1050,Total Households
E09000015,2000,Housing Waiting List,,2610,Total Households
E09000015,2002,Housing Waiting List,,3992,Total Households
E09000015,2005,Housing Waiting List,,4944,Total Households
E09000015,2007,Housing Waiting List,,4968,Total Households
E09000015,2012,Housing Waiting List,,3953,Total Households
E09000015,2006,Housing Waiting List,,5533,Total Households
E09000015,2017,Housing Waiting List,,1637,Total Households
E09000015,2008,Housing Waiting List,,4771,Total Households
E09000015,2011,Housing Waiting List,,3801,Total Households
E09000015,2013,Housing Waiting List,,3676,Total Households
E09000015,2004,Housing Waiting List,,4333,Total Households
E09000015,2003,Housing Waiting List,,3281,Total Households
E09000017,2002,Housing Waiting List,,6041,Total Households
E09000017,2012,Housing Waiting List,,9948,Total Households
E09000017,2009,Housing Waiting List,,6797,Total Households
E09000017,2014,Housing Waiting List,,3606,Total Households
E09000017,2000,Housing Waiting List,,3656,Total Households
E09000017,2003,Housing Waiting List,,5507,Total Households
E09000017,2015,Housing Waiting List,,3567,Total Households
E09000017,2017,Housing Waiting List,,1826,Total Households
E09000017,2007,Housing Waiting List,,8045,Total Households
E09000017,2011,Housing Waiting List,,6650,Total Households
E09000017,2001,Housing Waiting List,,5810,Total Households
E09000017,2004,Housing Waiting List,,6910,Total Households
E09000017,2006,Housing Waiting List,,7136,Total Households
E09000017,2008,Housing Waiting List,,8175,Total Households
E09000017,2005,Housing Waiting List,,7471,Total Households
E09000017,2016,Housing Waiting List,,2314,Total Households
E09000017,2010,Housing Waiting List,,6004,Total Households
E09000017,2013,Housing Waiting List,,10879,Total Households
E07000102,2017,Housing Waiting List,,659,Total Households
E07000102,2004,Housing Waiting List,,1573,Total Households
E07000102,2008,Housing Waiting List,,1825,Total Households
E07000102,2002,Housing Waiting List,,1002,Total Households
E07000102,2007,Housing Waiting List,,1825,Total Households
E07000102,2003,Housing Waiting List,,1673,Total Households
E07000102,2016,Housing Waiting List,,675,Total Households
E07000102,2010,Housing Waiting List,,2768,Total Households
E07000102,2014,Housing Waiting List,,888,Total Households
E07000102,2001,Housing Waiting List,,851,Total Households
E07000102,2000,Housing Waiting List,,1015,Total Households
E07000102,2006,Housing Waiting List,,1760,Total Households
E07000102,2009,Housing Waiting List,,2318,Total Households
E07000102,2013,Housing Waiting List,,1408,Total Households
E07000102,2005,Housing Waiting List,,1724,Total Households
E07000102,2012,Housing Waiting List,,2179,Total Households
E07000102,2015,Housing Waiting List,,929,Total Households
E07000102,2011,Housing Waiting List,,2104,Total Households
E07000098,2002,Housing Waiting List,,422,Total Households
E07000098,2005,Housing Waiting List,,959,Total Households
E07000098,2008,Housing Waiting List,,1495,Total Households
E07000098,2007,Housing Waiting List,,1363,Total Households
E07000098,2006,Housing Waiting List,,897,Total Households
E07000098,2009,Housing Waiting List,,1803,Total Households
E07000098,2012,Housing Waiting List,,1732,Total Households
E07000098,2014,Housing Waiting List,,661,Total Households
