time_period,time_identifier,geographic_level,country_name,country_code,region_name,region_code,la_name,old_la_code,new_la_code,ReportGroup,Description,AllocatedDSGFunding,Plannedspend,Net
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Newham,316,E09000025,DSG Funding Allocation,Total DSG,236.88667568,245.62743961,-8.74076393
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,DSG Funding Allocation,Central School Services,1.683257,1.551164,0.132093
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,DSG Funding Allocation,Early Years,26.747129,26.805181,-0.058052
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),42.383209,52.987704,-10.604495
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,DSG Funding Allocation,Schools (after academy recoupment),122.731886,119.212461,3.519425
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Southwark,210,E09000028,DSG Funding Allocation,Total DSG,193.545481,200.55651,-7.011029
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,DSG Funding Allocation,Central School Services,4.810723,2.45348518,2.35723782
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,DSG Funding Allocation,Early Years,29.6169094,30.89274384,-1.27583444
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),46.40403372,55.67479675,-9.27076303
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,DSG Funding Allocation,Schools (after academy recoupment),198.13291094,196.45162025,1.68129069
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Tower Hamlets,211,E09000030,DSG Funding Allocation,Total DSG,278.96457706,285.47264602,-6.50806896
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,DSG Funding Allocation,Central School Services,3.24053203,3.24053203,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,DSG Funding Allocation,Early Years,26.36270253,26.36270253,0
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),40.66567135,41.69991484,-1.03424349
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,DSG Funding Allocation,Schools (after academy recoupment),86.01817596,85.21420662,0.80396934
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Wandsworth,212,E09000032,DSG Funding Allocation,Total DSG,156.28708187,156.51735602,-0.23027415
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,DSG Funding Allocation,Central School Services,1.086,1.54,-0.454
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,DSG Funding Allocation,Early Years,14.637,14.271,0.366
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),23.666,23.321,0.345
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,DSG Funding Allocation,Schools (after academy recoupment),44.529,45.123,-0.594
201920,Financial year,Local authority,England,E92000001,Inner London,E13000001,Westminster,213,E09000033,DSG Funding Allocation,Total DSG,83.918,84.255,-0.337
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,DSG Funding Allocation,Central School Services,2.57464722,2.44564727,0.12899995
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,DSG Funding Allocation,Early Years,22.22992365,22.5338556,-0.30393195
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),28.71440321,31.26000084,-2.54559763
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,DSG Funding Allocation,Schools (after academy recoupment),168.01992887,175.45090769,-7.43097882
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barking and Dagenham,301,E09000002,DSG Funding Allocation,Total DSG,221.53890295,231.6904114,-10.15150845
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,DSG Funding Allocation,Central School Services,2.18260674,2.19699433,-0.01438759
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,DSG Funding Allocation,Early Years,28.92777394,28.54509433,0.38267961
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),45.16013053,47.23668984,-2.07655931
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,DSG Funding Allocation,Schools (after academy recoupment),143.17578743,141.13162182,2.04416561
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Barnet,302,E09000003,DSG Funding Allocation,Total DSG,219.44629864,219.11040032,0.33589832
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,DSG Funding Allocation,Central School Services,2.0346109,2.00214702,0.03246388
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,DSG Funding Allocation,Early Years,16.24510826,16.39759839,-0.15249013
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),24.72631021,31.59879051,-6.8724803
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,DSG Funding Allocation,Schools (after academy recoupment),27.21887596,25.89143696,1.327439
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bexley,303,E09000004,DSG Funding Allocation,Total DSG,70.22490533,75.88997288,-5.66506755
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,DSG Funding Allocation,Central School Services,2.3741284,2.95412804,-0.57999964
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,DSG Funding Allocation,Early Years,22.59283281,23.50442908,-0.91159627
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),49.13897441,52.47126719,-3.33229278
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,DSG Funding Allocation,Schools (after academy recoupment),116.35331551,122.64981235,-6.29649684
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Brent,304,E09000005,DSG Funding Allocation,Total DSG,190.45925113,201.57963666,-11.12038553
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,DSG Funding Allocation,Central School Services,1.93846,1.745437,0.193023
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,DSG Funding Allocation,Early Years,22.181056,20.905633,1.275423
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),40.370322,43.634351,-3.264029
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,DSG Funding Allocation,Schools (after academy recoupment),9.565162,9.977978,-0.412816
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Bromley,305,E09000006,DSG Funding Allocation,Total DSG,74.055,76.263399,-2.208399
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,DSG Funding Allocation,Central School Services,6.117487,6.117489,-2E-06
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,DSG Funding Allocation,Early Years,29.183031,29.166152,0.016879
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),56.935082,62.36803,-5.432948
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,DSG Funding Allocation,Schools (after academy recoupment),73.96783,73.915324,0.052506
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Croydon,306,E09000008,DSG Funding Allocation,Total DSG,166.20343,171.566995,-5.363565
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,DSG Funding Allocation,Central School Services,3.2357798,3.235693,8.68E-05
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,DSG Funding Allocation,Early Years,27.8454305,26.551431,1.2939995
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),53.82178365,56.21907235,-2.3972887
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,DSG Funding Allocation,Schools (after academy recoupment),177.41922252,176.31602012,1.1032024
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Ealing,307,E09000009,DSG Funding Allocation,Total DSG,262.32221647,262.32221647,-4.44089209850063E-16
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,DSG Funding Allocation,Central School Services,2.925009,2.726825,0.198184
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,DSG Funding Allocation,Early Years,25.431441,24.987176,0.444265
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),45.201903,53.523376,-8.321473
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,DSG Funding Allocation,Schools (after academy recoupment),128.05425,126.51540671,1.53884329
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Enfield,308,E09000010,DSG Funding Allocation,Total DSG,201.612603,207.75278371,-6.14018071
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,DSG Funding Allocation,Central School Services,6.18497,6.17497,0.01
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,DSG Funding Allocation,Early Years,27.853132,25.26900593,2.58412607
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),40.91595,41.75944074,-0.84349074
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,DSG Funding Allocation,Schools (after academy recoupment),134.306366,131.56446567,2.74190033
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Greenwich,203,E09000011,DSG Funding Allocation,Total DSG,209.260418,204.76788234,4.49253566
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,DSG Funding Allocation,Central School Services,1.22511336,1.222773,0.00234036
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,DSG Funding Allocation,Early Years,18.21053925,17.63771988,0.57281937
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),30.52229838,33.89275978,-3.3704614
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,DSG Funding Allocation,Schools (after academy recoupment),78.0539057,77.86440072,0.18950498
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Harrow,310,E09000015,DSG Funding Allocation,Total DSG,128.01185669,130.61765338,-2.60579669
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,DSG Funding Allocation,Central School Services,1.576,1.22576235,0.35023765
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,DSG Funding Allocation,Early Years,18.981,19.3495709,-0.3685709
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),21.547,26.23640156,-4.68940156
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,DSG Funding Allocation,Schools (after academy recoupment),72.652,72.23569971,0.41630029
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Havering,311,E09000016,DSG Funding Allocation,Total DSG,114.756,119.04743452,-4.29143452
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,DSG Funding Allocation,Central School Services,2.818482,3.492486,-0.674004
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,DSG Funding Allocation,Early Years,25.342914,25.074036,0.268878
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),32.19604,41.956308,-9.760268
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,DSG Funding Allocation,Schools (after academy recoupment),92.549232,88.619096,3.930136
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hillingdon,312,E09000017,DSG Funding Allocation,Total DSG,152.906668,159.141926,-6.235258
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,DSG Funding Allocation,Central School Services,1.404629,1.404629,0
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,DSG Funding Allocation,Early Years,22.00847418,22.00847418,0
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),45.83272434,52.96424486,-7.13152052
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,DSG Funding Allocation,Schools (after academy recoupment),102.14416832,102.14416832,0
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Hounslow,313,E09000018,DSG Funding Allocation,Total DSG,171.38999584,178.52151636,-7.13152052
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,DSG Funding Allocation,Central School Services,1.10715826,1.05419758,0.05296068
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,DSG Funding Allocation,Early Years,13.08321271,12.30926646,0.77394625
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),16.38817626,22.75612568,-6.36794942
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,DSG Funding Allocation,Schools (after academy recoupment),49.26935422,48.90808467,0.36126955
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Kingston Upon Thames,314,E09000021,DSG Funding Allocation,Total DSG,79.84790145,85.02767439,-5.17977294
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,DSG Funding Allocation,Central School Services,1.041,1.06188,-0.02088
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,DSG Funding Allocation,Early Years,16.147,15.900187,0.246813
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),32.813,32.033601,0.779399
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,DSG Funding Allocation,Schools (after academy recoupment),97.989,108.835332,-10.846332
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Merton,315,E09000024,DSG Funding Allocation,Total DSG,147.99,157.831,-9.841
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,DSG Funding Allocation,Central School Services,7.65822118,7.64268418,0.015537
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,DSG Funding Allocation,Early Years,23.27749114,23.27749114,0
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),40.710142,42.45564204,-1.74550004
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,DSG Funding Allocation,Schools (after academy recoupment),167.14639096,165.625436,1.52095496
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Redbridge,317,E09000026,DSG Funding Allocation,Total DSG,238.79224528,239.00125336,-0.20900808
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,DSG Funding Allocation,Central School Services,0.922674,0.767107,0.155567
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,DSG Funding Allocation,Early Years,14.81242453,13.82334094,0.98908359
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),22.0724065,27.69642021,-5.62401371
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,DSG Funding Allocation,Schools (after academy recoupment),70.82134438,70.223049,0.59829538
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Richmond Upon Thames,318,E09000027,DSG Funding Allocation,Total DSG,108.62884941,112.50991715,-3.88106774
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,DSG Funding Allocation,Central School Services,1.827,1.92808,-0.10108
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,DSG Funding Allocation,Early Years,14.965863,14.556265,0.409598
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),31.745,32.829741,-1.084741
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,DSG Funding Allocation,Schools (after academy recoupment),48.587,48.153282,0.433718
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Sutton,319,E09000029,DSG Funding Allocation,Total DSG,97.124863,97.467368,-0.342505
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,DSG Funding Allocation,Central School Services,1.51188,1.51188,0
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,DSG Funding Allocation,Early Years,22.489305,22.39381676,0.09548824
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,DSG Funding Allocation,High Needs (after deductions for academy and post school high needs place funding),28.80171,31.67763658,-2.87592658
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,DSG Funding Allocation,Schools (after academy recoupment),106.439737,108.12834974,-1.68861274
201920,Financial year,Local authority,England,E92000001,Outer London,E13000002,Waltham Forest,320,E09000031,DSG Funding Allocation,Total DSG,159.242632,163.71168308,-4.46905108
